1,3.8761954307556152,7.015932083129883
2,6.8939032554626465,12.734834671020508
4,10.9299955368042,18.535385131835938
8,16.461477279663086,25.519845962524414
16,25.025846481323242,34.51945114135742
32,36.87737274169922,45.68550109863281
64,54.90376281738281,60.25361251831055
128,83.68360900878906,78.48494720458984
256,123.73682403564453,102.1837387084961
512,174.0242919921875,134.98397827148438
1023,251.8876190185547,188.17088317871094

