1,7.312857627868652
2,5.33173131942749
3,4.5746870040893555
4,4.1821253299713135
5,4.009923458099365
6,3.8591612577438354
7,3.752163290977478
8,3.678160309791565
9,3.602025866508484
10,3.585601568222046
11,3.5229915380477905
12,3.4435040950775146
13,3.435730457305908
14,3.377140522003174
15,3.358184337615967
16,3.3545475006103516
17,3.338167905807495
18,3.307684898376465
19,3.300420045852661
20,3.2507517337799072
21,3.2235090732574463
22,3.23496150970459
23,3.2216092348098755
24,3.213520050048828
25,3.184136986732483
26,3.1630877256393433
27,3.169199824333191
28,3.159493923187256
29,3.138887643814087
30,3.124281644821167
31,3.1286303997039795
32,3.1290477514266968
33,3.0914206504821777
34,3.0878188610076904
35,3.095114588737488
36,3.092450499534607
37,3.0386756658554077
38,3.0362876653671265
39,3.0519009828567505
40,3.0458627939224243
41,3.0407711267471313
42,3.045152187347412
43,3.0412973165512085
44,3.010085344314575
45,3.0087190866470337
46,2.9970821142196655
47,3.0055458545684814
48,3.0198583602905273
49,2.9877512454986572
50,2.9757001399993896
51,2.9826165437698364
52,2.989690899848938
53,3.002124071121216
54,2.9648765325546265
55,2.986407160758972
56,2.957854151725769
57,2.9370009899139404
58,2.9599809646606445
59,2.9483643770217896
60,2.934944272041321
61,2.9458041191101074
62,2.951099395751953
63,2.95050048828125
64,2.9333575963974
65,2.8877968788146973
66,2.9264038801193237
67,2.9402012825012207
68,2.9196029901504517
69,2.934030771255493
70,2.9273390769958496
71,2.9114402532577515
72,2.890168786048889
73,2.9183785915374756
74,2.911400318145752
75,2.901673436164856
76,2.8852787017822266
77,2.861103892326355
78,2.9032747745513916
79,2.890220880508423
80,2.875453472137451
81,2.8805848360061646
82,2.8835654258728027
83,2.884954333305359
84,2.8747540712356567
85,2.8815207481384277
86,2.898703098297119
87,2.871096134185791
88,2.8386751413345337
89,2.8788222074508667
90,2.8501423597335815
91,2.865639805793762
92,2.8731541633605957
93,2.8648005723953247
94,2.843713879585266
95,2.8486589193344116
96,2.8782243728637695
97,2.851896047592163
98,2.8358445167541504
99,2.8630326986312866
100,2.857962489128113
101,2.8217267990112305
102,2.8497685194015503
103,2.8267080783843994
104,2.8500596284866333
105,2.8435574769973755
106,2.8278905153274536
107,2.8430261611938477
108,2.8424469232559204
109,2.8387610912323
110,2.8325281143188477
111,2.8537124395370483
112,2.8286895751953125
113,2.8317188024520874
114,2.8428698778152466
115,2.8502739667892456
116,2.814676284790039
117,2.84192156791687
118,2.8354427814483643
119,2.8429797887802124
120,2.8136465549468994
121,2.7943233251571655
122,2.8546671867370605
123,2.806318998336792
124,2.787381410598755
125,2.821032762527466
126,2.7962396144866943
127,2.812671422958374
128,2.8152902126312256
129,2.836389422416687
130,2.822551131248474
131,2.817098379135132
132,2.8017035722732544
133,2.80927050113678
134,2.827458143234253
135,2.8262888193130493
136,2.785885453224182
137,2.8079532384872437
138,2.8079237937927246
139,2.8028727769851685
140,2.8070355653762817
141,2.7951221466064453
142,2.7999497652053833
143,2.7891244888305664
144,2.7909001111984253
145,2.7843600511550903
146,2.7715606689453125
147,2.7768635749816895
148,2.784201741218567
149,2.7867391109466553
150,2.794211268424988
151,2.789342522621155
152,2.7897326946258545
153,2.7883628606796265
154,2.7944637537002563
155,2.7831023931503296
156,2.7829447984695435
157,2.7842684984207153
158,2.8041954040527344
159,2.8061931133270264
160,2.775865077972412
161,2.8070871829986572
162,2.800808906555176
163,2.8028252124786377
164,2.7790327072143555
165,2.7672617435455322
166,2.7818105220794678
167,2.7655014991760254
168,2.7826462984085083
169,2.795501470565796
